,STUDENTS,GPA,GPA_PROB,CLASS,GRADE,SEMESTER
688,Student_689,2.87,0.0008757449171703975,CS 484,86.42725,Fall 2023
689,Student_690,3.61,0.0011015467425035312,CS 484,100.0,Fall 2023
690,Student_691,3.08,0.0009398238135487193,CS 484,91.2415,Fall 2023
691,Student_692,2.91,0.0008879504212424589,CS 484,87.34425,Fall 2023
692,Student_693,3.41,0.001040519222143225,CS 484,98.80675000000001,Fall 2023
693,Student_694,3.69,0.001125957750647654,CS 484,100.0,Fall 2023
694,Student_695,2.77,0.0008452311569902443,CS 484,91.7,Fall 2023
0,Student_1,2.76,0.0008421797809722289,CS 350,56.519549999999995,Fall 2022
1,Student_2,3.6,0.001098495366485516,CS 350,69.49125000000001,Fall 2022
2,Student_3,3.12,0.0009520293176207805,CS 350,62.07885,Fall 2022
3,Student_4,2.8,0.0008543852850442902,CS 350,57.13725,Fall 2022
4,Student_5,3.59,0.0010954439904675007,CS 350,69.336825,Fall 2022
5,Student_6,3.06,0.0009337210615126886,CS 350,61.152300000000004,Fall 2022
6,Student_7,2.76,0.0008421797809722289,CS 350,56.519549999999995,Fall 2022
7,Student_8,3.18,0.0009703375737288725,CS 350,63.0054,Fall 2022
8,Student_9,3.24,0.0009886458298369646,CS 350,63.93195000000001,Fall 2022
9,Student_10,2.6,0.0007933577646839838,CS 350,54.048750000000005,Fall 2022
10,Student_11,2.26,0.0006896109800714628,CS 350,48.7983,Fall 2022
11,Student_12,3.53,0.0010771357343594087,CS 350,68.410275,Fall 2022
12,Student_13,3.41,0.001040519222143225,CS 350,66.557175,Fall 2022
13,Student_14,3.42,0.0010435705981612401,CS 350,66.7116,Fall 2022
14,Student_15,2.88,0.0008787962931884128,CS 350,58.37265,Fall 2022
15,Student_16,3.52,0.0010740843583413936,CS 350,68.25585000000001,Fall 2022
16,Student_17,3.08,0.0009398238135487193,CS 350,61.46115,Fall 2022
17,Student_18,3.52,0.0010740843583413936,CS 350,68.25585000000001,Fall 2022
18,Student_19,3.21,0.0009794917017829185,CS 350,63.468675000000005,Fall 2022
19,Student_20,2.78,0.0008482825330082595,CS 350,56.8284,Fall 2022
20,Student_21,3.13,0.0009550806936387959,CS 350,62.233275,Fall 2022
21,Student_22,3.16,0.0009642348216928419,CS 350,62.69655,Fall 2022
22,Student_23,2.7,0.0008238715248641371,CS 350,55.593,Fall 2022
23,Student_24,2.77,0.0008452311569902443,CS 350,56.673975,Fall 2022
24,Student_25,3.5,0.0010679816063053629,CS 350,67.947,Fall 2022
25,Student_26,3.23,0.000985594453818949,CS 350,63.777525000000004,Fall 2022
26,Student_27,3.51,0.001071032982323378,CS 350,68.101425,Fall 2022
27,Student_28,3.31,0.0010100054619630718,CS 350,65.012925,Fall 2022
28,Student_29,3.7,0.0011290091266656693,CS 350,71.0355,Fall 2022
29,Student_30,3.23,0.000985594453818949,CS 350,63.777525000000004,Fall 2022
30,Student_31,3.48,0.0010618788542693322,CS 350,67.63815,Fall 2022
31,Student_32,2.41,0.0007353816203416927,CS 350,51.114675000000005,Fall 2022
32,Student_33,3.66,0.001116803622593608,CS 350,70.4178,Fall 2022
33,Student_34,3.05,0.0009306696854946732,CS 350,60.997875,Fall 2022
34,Student_35,3.37,0.0010283137180711636,CS 350,65.939475,Fall 2022
35,Student_36,3.77,0.0011503687587917765,CS 350,72.11647500000001,Fall 2022
36,Student_37,2.55,0.0007781008845939071,CS 350,53.276624999999996,Fall 2022
37,Student_38,3.85,0.001174779766935899,CS 350,73.351875,Fall 2022
38,Student_39,2.47,0.0007536898764497847,CS 350,52.041225000000004,Fall 2022
39,Student_40,3.09,0.0009428751895667345,CS 350,61.615575,Fall 2022
40,Student_41,3.16,0.0009642348216928419,CS 350,62.69655,Fall 2022
41,Student_42,3.75,0.0011442660067557458,CS 350,71.807625,Fall 2022
42,Student_43,3.21,0.0009794917017829185,CS 350,63.468675000000005,Fall 2022
43,Student_44,3.6,0.001098495366485516,CS 350,69.49125000000001,Fall 2022
44,Student_45,3.52,0.0010740843583413936,CS 350,68.25585000000001,Fall 2022
45,Student_46,3.47,0.0010588274782513168,CS 350,67.483725,Fall 2022
46,Student_47,3.18,0.0009703375737288725,CS 350,63.0054,Fall 2022
47,Student_48,2.68,0.0008177687728281064,CS 350,55.284150000000004,Fall 2022
48,Student_49,3.21,0.0009794917017829185,CS 350,63.468675000000005,Fall 2022
49,Student_50,3.65,0.0011137522465755926,CS 350,70.263375,Fall 2022
50,Student_51,3.15,0.0009611834456748265,CS 350,62.542125,Fall 2022
51,Student_52,3.67,0.0011198549986116233,CS 350,70.572225,Fall 2022
52,Student_53,3.74,0.0011412146307377307,CS 350,71.6532,Fall 2022
53,Student_54,3.59,0.0010954439904675007,CS 350,69.336825,Fall 2022
54,Student_55,3.17,0.0009672861977108572,CS 350,62.850975,Fall 2022
55,Student_56,3.57,0.00108934123843147,CS 350,69.027975,Fall 2022
56,Student_57,2.8,0.0008543852850442902,CS 350,57.13725,Fall 2022
57,Student_58,3.33,0.0010161082139991022,CS 350,65.321775,Fall 2022
58,Student_59,3.23,0.000985594453818949,CS 350,63.777525000000004,Fall 2022
59,Student_60,3.64,0.0011107008705575773,CS 350,70.10895000000001,Fall 2022
60,Student_61,3.03,0.0009245669334586426,CS 350,60.689025,Fall 2022
61,Student_62,2.97,0.0009062586773505508,CS 350,59.762475,Fall 2022
62,Student_63,3.41,0.001040519222143225,CS 350,66.557175,Fall 2022
63,Student_64,3.23,0.000985594453818949,CS 350,63.777525000000004,Fall 2022
64,Student_65,3.59,0.0010954439904675007,CS 350,69.336825,Fall 2022
65,Student_66,3.91,0.0011930880230439911,CS 350,74.278425,Fall 2022
66,Student_67,3.02,0.0009215155574406273,CS 350,60.534600000000005,Fall 2022
67,Student_68,3.25,0.0009916972058549797,CS 350,64.086375,Fall 2022
68,Student_69,2.88,0.0008787962931884128,CS 350,58.37265,Fall 2022
69,Student_70,3.49,0.0010649302302873475,CS 350,67.792575,Fall 2022
70,Student_71,3.28,0.0010008513339090257,CS 350,64.54965,Fall 2022
71,Student_72,3.84,0.0011717283909178837,CS 350,73.19745,Fall 2022
72,Student_73,3.71,0.0011320605026836847,CS 350,71.189925,Fall 2022
73,Student_74,2.94,0.0008971045492965048,CS 350,59.2992,Fall 2022
74,Student_75,3.06,0.0009337210615126886,CS 350,61.152300000000004,Fall 2022
75,Student_76,3.37,0.0010283137180711636,CS 350,65.939475,Fall 2022
76,Student_77,2.82,0.0008604880370803209,CS 350,57.4461,Fall 2022
77,Student_78,3.68,0.0011229063746296386,CS 350,70.72665,Fall 2022
78,Student_79,3.76,0.0011473173827737612,CS 350,71.96205,Fall 2022
79,Student_80,2.66,0.0008116660207920758,CS 350,54.975300000000004,Fall 2022
80,Student_81,3.74,0.0011412146307377307,CS 350,71.6532,Fall 2022
81,Student_82,2.69,0.0008208201488461217,CS 350,55.438575,Fall 2022
82,Student_83,2.87,0.0008757449171703975,CS 350,58.218225000000004,Fall 2022
83,Student_84,3.33,0.0010161082139991022,CS 350,65.321775,Fall 2022
84,Student_85,3.63,0.001107649494539562,CS 350,69.954525,Fall 2022
85,Student_86,3.23,0.000985594453818949,CS 350,63.777525000000004,Fall 2022
86,Student_87,3.25,0.0009916972058549797,CS 350,64.086375,Fall 2022
87,Student_88,3.96,0.0012083449031340676,CS 350,75.05055,Fall 2022
88,Student_89,2.67,0.000814717396810091,CS 350,55.129725,Fall 2022
89,Student_90,2.7,0.0008238715248641371,CS 350,55.593,Fall 2022
90,Student_91,3.4,0.0010374678461252096,CS 350,66.40275,Fall 2022
91,Student_92,3.17,0.0009672861977108572,CS 350,62.850975,Fall 2022
92,Student_93,3.59,0.0010954439904675007,CS 350,69.336825,Fall 2022
93,Student_94,3.89,0.0011869852710079604,CS 350,73.969575,Fall 2022
94,Student_95,3.98,0.0012144476551700983,CS 350,75.35940000000001,Fall 2022
95,Student_96,3.58,0.0010923926144494854,CS 350,69.1824,Fall 2022
96,Student_97,3.45,0.0010527247262152861,CS 350,67.174875,Fall 2022
97,Student_98,3.18,0.0009703375737288725,CS 350,63.0054,Fall 2022
98,Student_99,2.43,0.0007414843723777233,CS 350,51.423525000000005,Fall 2022
99,Student_100,3.19,0.0009733889497468877,CS 350,63.159825,Fall 2022
100,Student_101,2.81,0.0008574366610623055,CS 350,57.291675000000005,Fall 2022
101,Student_102,2.69,0.0008208201488461217,CS 350,55.438575,Fall 2022
102,Student_103,3.24,0.0009886458298369646,CS 350,63.93195000000001,Fall 2022
103,Student_104,3.85,0.001174779766935899,CS 350,73.351875,Fall 2022
104,Student_105,3.44,0.0010496733501972708,CS 350,67.02045,Fall 2022
105,Student_106,2.99,0.0009123614293865814,CS 350,60.071325,Fall 2022
106,Student_107,3.33,0.0010161082139991022,CS 350,65.321775,Fall 2022
107,Student_108,3.02,0.0009215155574406273,CS 350,60.534600000000005,Fall 2022
108,Student_109,3.22,0.0009825430778009339,CS 350,63.62310000000001,Fall 2022
109,Student_110,3.93,0.0011991907750800218,CS 350,74.587275,Fall 2022
110,Student_111,3.04,0.000927618309476658,CS 350,61.77,Fall 2022
111,Student_112,3.63,0.001107649494539562,CS 350,61.77,Fall 2022
112,Student_113,3.37,0.0010283137180711636,CS 350,61.77,Fall 2022
113,Student_114,3.0,0.0009154128054045966,CS 350,61.77,Fall 2022
114,Student_115,3.38,0.001031365094089179,CS 350,68.56559999999999,Spring 2023
115,Student_116,3.52,0.0010740843583413936,CS 350,70.80839999999999,Spring 2023
116,Student_117,3.06,0.0009337210615126886,CS 350,63.4392,Spring 2023
117,Student_118,3.0,0.0009154128054045966,CS 350,62.477999999999994,Spring 2023
118,Student_119,3.41,0.001040519222143225,CS 350,69.0462,Spring 2023
119,Student_120,3.31,0.0010100054619630718,CS 350,67.4442,Spring 2023
120,Student_121,3.29,0.001003902709927041,CS 350,67.1238,Spring 2023
121,Student_122,2.66,0.0008116660207920758,CS 350,57.0312,Spring 2023
122,Student_123,3.61,0.0011015467425035312,CS 350,72.25019999999999,Spring 2023
123,Student_124,3.71,0.0011320605026836847,CS 350,73.8522,Spring 2023
124,Student_125,3.7,0.0011290091266656693,CS 350,73.69200000000001,Spring 2023
125,Student_126,3.0,0.0009154128054045966,CS 350,62.477999999999994,Spring 2023
126,Student_127,3.25,0.0009916972058549797,CS 350,66.483,Spring 2023
127,Student_128,3.18,0.0009703375737288725,CS 350,65.3616,Spring 2023
128,Student_129,3.04,0.000927618309476658,CS 350,63.1188,Spring 2023
129,Student_130,3.2,0.0009764403257649032,CS 350,65.682,Spring 2023
130,Student_131,2.94,0.0008971045492965048,CS 350,61.516799999999996,Spring 2023
131,Student_132,3.68,0.0011229063746296386,CS 350,73.3716,Spring 2023
132,Student_133,3.3,0.0010069540859450562,CS 350,67.28399999999999,Spring 2023
133,Student_134,3.34,0.0010191595900171176,CS 350,67.92479999999999,Spring 2023
134,Student_135,3.21,0.0009794917017829185,CS 350,65.84219999999999,Spring 2023
135,Student_136,3.64,0.0011107008705575773,CS 350,72.7308,Spring 2023
136,Student_137,3.32,0.0010130568379810869,CS 350,67.6044,Spring 2023
137,Student_138,3.67,0.0011198549986116233,CS 350,73.2114,Spring 2023
138,Student_139,3.78,0.0011534201348097919,CS 350,74.97359999999999,Spring 2023
139,Student_140,3.72,0.0011351118787017,CS 350,74.0124,Spring 2023
140,Student_141,3.86,0.0011778311429539144,CS 350,76.2552,Spring 2023
141,Student_142,3.37,0.0010283137180711636,CS 350,68.4054,Spring 2023
142,Student_143,2.98,0.0009093100533685661,CS 350,62.157599999999995,Spring 2023
143,Student_144,3.23,0.000985594453818949,CS 350,66.1626,Spring 2023
144,Student_145,3.2,0.0009764403257649032,CS 350,65.682,Spring 2023
145,Student_146,3.27,0.0009977999578910104,CS 350,66.8034,Spring 2023
146,Student_147,3.92,0.0011961393990620062,CS 350,77.2164,Spring 2023
147,Student_148,3.06,0.0009337210615126886,CS 350,63.4392,Spring 2023
148,Student_149,2.35,0.0007170733642336008,CS 350,52.065,Spring 2023
149,Student_150,3.54,0.001080187110377424,CS 350,71.1288,Spring 2023
150,Student_151,3.68,0.0011229063746296386,CS 350,73.3716,Spring 2023
151,Student_152,3.02,0.0009215155574406273,CS 350,62.798399999999994,Spring 2023
152,Student_153,3.68,0.0011229063746296386,CS 350,73.3716,Spring 2023
153,Student_154,3.32,0.0010130568379810869,CS 350,67.6044,Spring 2023
154,Student_155,2.51,0.0007658953805218459,CS 350,54.62819999999999,Spring 2023
155,Student_156,2.54,0.0007750495085758919,CS 350,55.108799999999995,Spring 2023
156,Student_157,3.91,0.0011930880230439911,CS 350,77.0562,Spring 2023
157,Student_158,3.41,0.001040519222143225,CS 350,69.0462,Spring 2023
158,Student_159,3.03,0.0009245669334586426,CS 350,62.9586,Spring 2023
159,Student_160,3.28,0.0010008513339090257,CS 350,66.9636,Spring 2023
160,Student_161,3.85,0.001174779766935899,CS 350,76.095,Spring 2023
161,Student_162,3.53,0.0010771357343594087,CS 350,70.9686,Spring 2023
162,Student_163,3.08,0.0009398238135487193,CS 350,63.7596,Spring 2023
163,Student_164,3.37,0.0010283137180711636,CS 350,68.4054,Spring 2023
164,Student_165,3.41,0.001040519222143225,CS 350,69.0462,Spring 2023
165,Student_166,3.3,0.0010069540859450562,CS 350,67.28399999999999,Spring 2023
166,Student_167,3.04,0.000927618309476658,CS 350,63.1188,Spring 2023
167,Student_168,3.43,0.0010466219741792557,CS 350,69.3666,Spring 2023
168,Student_169,3.73,0.0011381632547197151,CS 350,74.17259999999999,Spring 2023
169,Student_170,3.02,0.0009215155574406273,CS 350,62.798399999999994,Spring 2023
170,Student_171,3.12,0.0009520293176207805,CS 350,64.4004,Spring 2023
171,Student_172,3.29,0.001003902709927041,CS 350,67.1238,Spring 2023
172,Student_173,3.53,0.0010771357343594087,CS 350,70.9686,Spring 2023
173,Student_174,3.15,0.0009611834456748265,CS 350,64.881,Spring 2023
174,Student_175,2.86,0.0008726935411523821,CS 350,60.23519999999999,Spring 2023
175,Student_176,2.48,0.0007567412524677999,CS 350,54.1476,Spring 2023
176,Student_177,2.62,0.0007994605167200144,CS 350,56.3904,Spring 2023
177,Student_178,3.49,0.0010649302302873475,CS 350,70.3278,Spring 2023
178,Student_179,3.32,0.0010130568379810869,CS 350,67.6044,Spring 2023
179,Student_180,2.97,0.0009062586773505508,CS 350,61.9974,Spring 2023
180,Student_181,3.33,0.0010161082139991022,CS 350,67.7646,Spring 2023
181,Student_182,3.5,0.0010679816063053629,CS 350,70.488,Spring 2023
182,Student_183,3.18,0.0009703375737288725,CS 350,65.3616,Spring 2023
183,Student_184,2.8,0.0008543852850442902,CS 350,59.273999999999994,Spring 2023
184,Student_185,3.02,0.0009215155574406273,CS 350,62.798399999999994,Spring 2023
185,Student_186,3.13,0.0009550806936387959,CS 350,64.5606,Spring 2023
186,Student_187,3.2,0.0009764403257649032,CS 350,65.682,Spring 2023
187,Student_188,3.04,0.000927618309476658,CS 350,63.1188,Spring 2023
188,Student_189,3.34,0.0010191595900171176,CS 350,67.92479999999999,Spring 2023
189,Student_190,3.04,0.000927618309476658,CS 350,63.1188,Spring 2023
190,Student_191,3.05,0.0009306696854946732,CS 350,63.278999999999996,Spring 2023
191,Student_192,3.5,0.0010679816063053629,CS 350,70.488,Spring 2023
192,Student_193,3.83,0.0011686770148998684,CS 350,75.77459999999999,Spring 2023
193,Student_194,2.78,0.0008482825330082595,CS 350,58.953599999999994,Spring 2023
194,Student_195,3.42,0.0010435705981612401,CS 350,69.2064,Spring 2023
195,Student_196,3.37,0.0010283137180711636,CS 350,68.4054,Spring 2023
196,Student_197,2.97,0.0009062586773505508,CS 350,61.9974,Spring 2023
197,Student_198,2.71,0.0008269229008821523,CS 350,57.8322,Spring 2023
198,Student_199,3.62,0.0011045981185215468,CS 350,72.4104,Spring 2023
199,Student_200,2.9,0.0008848990452244434,CS 350,60.876,Spring 2023
200,Student_201,3.58,0.0010923926144494854,CS 350,71.7696,Spring 2023
201,Student_202,3.0,0.0009154128054045966,CS 350,62.477999999999994,Spring 2023
202,Student_203,3.57,0.00108934123843147,CS 350,71.6094,Spring 2023
203,Student_204,3.79,0.0011564715108278072,CS 350,75.1338,Spring 2023
204,Student_205,3.67,0.0011198549986116233,CS 350,73.2114,Spring 2023
205,Student_206,3.56,0.0010862898624134547,CS 350,71.44919999999999,Spring 2023
206,Student_207,3.89,0.0011869852710079604,CS 350,76.7358,Spring 2023
207,Student_208,3.25,0.0009916972058549797,CS 350,66.483,Spring 2023
208,Student_209,3.77,0.0011503687587917765,CS 350,74.8134,Spring 2023
209,Student_210,2.98,0.0009093100533685661,CS 350,62.157599999999995,Spring 2023
210,Student_211,3.19,0.0009733889497468877,CS 350,65.5218,Spring 2023
211,Student_212,3.08,0.0009398238135487193,CS 350,63.7596,Spring 2023
212,Student_213,3.11,0.0009489779416027652,CS 350,64.2402,Spring 2023
213,Student_214,2.78,0.0008482825330082595,CS 350,58.953599999999994,Spring 2023
214,Student_215,3.22,0.0009825430778009339,CS 350,64.08,Spring 2023
215,Student_216,3.9,0.0011900366470259758,CS 350,64.08,Spring 2023
216,Student_217,3.05,0.0009306696854946732,CS 350,64.08,Spring 2023
217,Student_218,2.79,0.000851333909026275,CS 350,64.08,Spring 2023
218,Student_219,3.02,0.0009215155574406273,CS 350,60.711,Fall 2023
219,Student_220,3.41,0.001040519222143225,CS 350,66.751125,Fall 2023
220,Student_221,3.66,0.001116803622593608,CS 350,70.623,Fall 2023
221,Student_222,3.72,0.0011351118787017,CS 350,71.55225,Fall 2023
222,Student_223,2.99,0.0009123614293865814,CS 350,60.24637500000001,Fall 2023
223,Student_224,3.75,0.0011442660067557458,CS 350,72.016875,Fall 2023
224,Student_225,2.87,0.0008757449171703975,CS 350,58.387875,Fall 2023
225,Student_226,3.25,0.0009916972058549797,CS 350,64.27312500000001,Fall 2023
226,Student_227,3.43,0.0010466219741792557,CS 350,67.06087500000001,Fall 2023
227,Student_228,3.68,0.0011229063746296386,CS 350,70.93275,Fall 2023
228,Student_229,2.96,0.0009032073013325354,CS 350,59.78175,Fall 2023
229,Student_230,3.92,0.0011961393990620062,CS 350,74.64975,Fall 2023
230,Student_231,3.16,0.0009642348216928419,CS 350,62.879250000000006,Fall 2023
231,Student_232,3.47,0.0010588274782513168,CS 350,67.680375,Fall 2023
232,Student_233,3.27,0.0009977999578910104,CS 350,64.582875,Fall 2023
233,Student_234,3.52,0.0010740843583413936,CS 350,68.45475,Fall 2023
234,Student_235,3.8,0.0011595228868458223,CS 350,72.79125,Fall 2023
235,Student_236,3.06,0.0009337210615126886,CS 350,61.3305,Fall 2023
236,Student_237,3.31,0.0010100054619630718,CS 350,65.202375,Fall 2023
237,Student_238,3.38,0.001031365094089179,CS 350,66.2865,Fall 2023
238,Student_239,3.52,0.0010740843583413936,CS 350,68.45475,Fall 2023
239,Student_240,3.45,0.0010527247262152861,CS 350,67.370625,Fall 2023
240,Student_241,3.0,0.0009154128054045966,CS 350,60.401250000000005,Fall 2023
241,Student_242,3.22,0.0009825430778009339,CS 350,63.8085,Fall 2023
242,Student_243,3.21,0.0009794917017829185,CS 350,63.653625,Fall 2023
243,Student_244,3.08,0.0009398238135487193,CS 350,61.64025,Fall 2023
244,Student_245,2.93,0.0008940531732784894,CS 350,59.317125000000004,Fall 2023
245,Student_246,3.46,0.0010557761022333015,CS 350,67.5255,Fall 2023
246,Student_247,2.57,0.0007842036366299378,CS 350,53.741625,Fall 2023
247,Student_248,3.34,0.0010191595900171176,CS 350,65.667,Fall 2023
248,Student_249,2.72,0.0008299742769001678,CS 350,56.064750000000004,Fall 2023
249,Student_250,3.54,0.001080187110377424,CS 350,68.7645,Fall 2023
250,Student_251,3.24,0.0009886458298369646,CS 350,64.11825,Fall 2023
251,Student_252,3.49,0.0010649302302873475,CS 350,67.990125,Fall 2023
252,Student_253,3.39,0.0010344164701071943,CS 350,66.44137500000001,Fall 2023
253,Student_254,3.03,0.0009245669334586426,CS 350,60.865874999999996,Fall 2023
254,Student_255,3.24,0.0009886458298369646,CS 350,64.11825,Fall 2023
255,Student_256,3.43,0.0010466219741792557,CS 350,67.06087500000001,Fall 2023
256,Student_257,2.87,0.0008757449171703975,CS 350,58.387875,Fall 2023
257,Student_258,3.04,0.000927618309476658,CS 350,61.02075,Fall 2023
258,Student_259,3.22,0.0009825430778009339,CS 350,63.8085,Fall 2023
259,Student_260,3.05,0.0009306696854946732,CS 350,61.175625,Fall 2023
260,Student_261,3.23,0.000985594453818949,CS 350,63.963375,Fall 2023
261,Student_262,3.61,0.0011015467425035312,CS 350,69.848625,Fall 2023
262,Student_263,3.6,0.001098495366485516,CS 350,69.69375000000001,Fall 2023
263,Student_264,2.87,0.0008757449171703975,CS 350,58.387875,Fall 2023
264,Student_265,3.22,0.0009825430778009339,CS 350,63.8085,Fall 2023
265,Student_266,2.8,0.0008543852850442902,CS 350,57.30375,Fall 2023
266,Student_267,3.18,0.0009703375737288725,CS 350,63.18900000000001,Fall 2023
267,Student_268,3.35,0.001022210966035133,CS 350,65.821875,Fall 2023
268,Student_269,3.4,0.0010374678461252096,CS 350,66.59625,Fall 2023
269,Student_270,3.25,0.0009916972058549797,CS 350,64.27312500000001,Fall 2023
270,Student_271,3.25,0.0009916972058549797,CS 350,64.27312500000001,Fall 2023
271,Student_272,3.02,0.0009215155574406273,CS 350,60.711,Fall 2023
272,Student_273,2.78,0.0008482825330082595,CS 350,56.994,Fall 2023
273,Student_274,3.42,0.0010435705981612401,CS 350,66.906,Fall 2023
274,Student_275,3.45,0.0010527247262152861,CS 350,67.370625,Fall 2023
275,Student_276,3.8,0.0011595228868458223,CS 350,72.79125,Fall 2023
276,Student_277,3.81,0.0011625742628638379,CS 350,72.946125,Fall 2023
277,Student_278,3.36,0.0010252623420531483,CS 350,61.95,Fall 2023
278,Student_279,3.13,0.0009550806936387959,CS 350,61.95,Fall 2023
0,Student_1,2.76,0.0008421797809722289,CS 422,77.49135,Fall 2022
1,Student_2,3.6,0.001098495366485516,CS 422,95.27625,Fall 2022
2,Student_3,3.12,0.0009520293176207805,CS 422,85.11345,Fall 2022
3,Student_4,2.8,0.0008543852850442902,CS 422,78.33824999999999,Fall 2022
4,Student_5,3.59,0.0010954439904675007,CS 422,95.06452499999999,Fall 2022
5,Student_6,3.06,0.0009337210615126886,CS 422,83.84309999999999,Fall 2022
6,Student_7,2.76,0.0008421797809722289,CS 422,77.49135,Fall 2022
7,Student_8,3.18,0.0009703375737288725,CS 422,86.3838,Fall 2022
8,Student_9,3.24,0.0009886458298369646,CS 422,87.65415,Fall 2022
9,Student_10,2.6,0.0007933577646839838,CS 422,74.10374999999999,Fall 2022
10,Student_11,2.26,0.0006896109800714628,CS 422,66.90509999999999,Fall 2022
11,Student_12,3.53,0.0010771357343594087,CS 422,93.794175,Fall 2022
12,Student_13,3.41,0.001040519222143225,CS 422,91.253475,Fall 2022
13,Student_14,3.42,0.0010435705981612401,CS 422,91.4652,Fall 2022
14,Student_15,2.88,0.0008787962931884128,CS 422,80.03205,Fall 2022
15,Student_16,3.52,0.0010740843583413936,CS 422,93.58245,Fall 2022
16,Student_17,3.08,0.0009398238135487193,CS 422,84.26655,Fall 2022
17,Student_18,3.52,0.0010740843583413936,CS 422,93.58245,Fall 2022
18,Student_19,3.21,0.0009794917017829185,CS 422,87.018975,Fall 2022
19,Student_20,2.78,0.0008482825330082595,CS 422,77.91479999999999,Fall 2022
20,Student_21,3.13,0.0009550806936387959,CS 422,85.32517499999999,Fall 2022
21,Student_22,3.16,0.0009642348216928419,CS 422,85.96035,Fall 2022
22,Student_23,2.7,0.0008238715248641371,CS 422,76.221,Fall 2022
23,Student_24,2.77,0.0008452311569902443,CS 422,77.703075,Fall 2022
24,Student_25,3.5,0.0010679816063053629,CS 422,93.15899999999999,Fall 2022
25,Student_26,3.23,0.000985594453818949,CS 422,87.442425,Fall 2022
26,Student_27,3.51,0.001071032982323378,CS 422,93.370725,Fall 2022
27,Student_28,3.31,0.0010100054619630718,CS 422,89.136225,Fall 2022
28,Student_29,3.7,0.0011290091266656693,CS 422,97.3935,Fall 2022
29,Student_30,3.23,0.000985594453818949,CS 422,87.442425,Fall 2022
30,Student_31,3.48,0.0010618788542693322,CS 422,92.73554999999999,Fall 2022
31,Student_32,2.41,0.0007353816203416927,CS 422,70.080975,Fall 2022
32,Student_33,3.66,0.001116803622593608,CS 422,96.5466,Fall 2022
33,Student_34,3.05,0.0009306696854946732,CS 422,83.63137499999999,Fall 2022
34,Student_35,3.37,0.0010283137180711636,CS 422,90.406575,Fall 2022
35,Student_36,3.77,0.0011503687587917765,CS 422,98.875575,Fall 2022
36,Student_37,2.55,0.0007781008845939071,CS 422,73.04512499999998,Fall 2022
37,Student_38,3.85,0.001174779766935899,CS 422,100.0,Fall 2022
38,Student_39,2.47,0.0007536898764497847,CS 422,71.351325,Fall 2022
39,Student_40,3.09,0.0009428751895667345,CS 422,84.478275,Fall 2022
40,Student_41,3.16,0.0009642348216928419,CS 422,85.96035,Fall 2022
41,Student_42,3.75,0.0011442660067557458,CS 422,98.452125,Fall 2022
42,Student_43,3.21,0.0009794917017829185,CS 422,87.018975,Fall 2022
43,Student_44,3.6,0.001098495366485516,CS 422,95.27625,Fall 2022
44,Student_45,3.52,0.0010740843583413936,CS 422,93.58245,Fall 2022
45,Student_46,3.47,0.0010588274782513168,CS 422,92.523825,Fall 2022
46,Student_47,3.18,0.0009703375737288725,CS 422,86.3838,Fall 2022
47,Student_48,2.68,0.0008177687728281064,CS 422,75.79755,Fall 2022
48,Student_49,3.21,0.0009794917017829185,CS 422,87.018975,Fall 2022
49,Student_50,3.65,0.0011137522465755926,CS 422,96.334875,Fall 2022
50,Student_51,3.15,0.0009611834456748265,CS 422,85.74862499999999,Fall 2022
51,Student_52,3.67,0.0011198549986116233,CS 422,96.758325,Fall 2022
52,Student_53,3.74,0.0011412146307377307,CS 422,98.2404,Fall 2022
53,Student_54,3.59,0.0010954439904675007,CS 422,95.06452499999999,Fall 2022
54,Student_55,3.17,0.0009672861977108572,CS 422,86.17207499999999,Fall 2022
55,Student_56,3.57,0.00108934123843147,CS 422,94.64107499999999,Fall 2022
56,Student_57,2.8,0.0008543852850442902,CS 422,78.33824999999999,Fall 2022
57,Student_58,3.33,0.0010161082139991022,CS 422,89.559675,Fall 2022
58,Student_59,3.23,0.000985594453818949,CS 422,87.442425,Fall 2022
59,Student_60,3.64,0.0011107008705575773,CS 422,96.12315,Fall 2022
60,Student_61,3.03,0.0009245669334586426,CS 422,83.20792499999999,Fall 2022
61,Student_62,2.97,0.0009062586773505508,CS 422,81.937575,Fall 2022
62,Student_63,3.41,0.001040519222143225,CS 422,91.253475,Fall 2022
63,Student_64,3.23,0.000985594453818949,CS 422,87.442425,Fall 2022
64,Student_65,3.59,0.0010954439904675007,CS 422,95.06452499999999,Fall 2022
65,Student_66,3.91,0.0011930880230439911,CS 422,100.0,Fall 2022
66,Student_67,3.02,0.0009215155574406273,CS 422,82.9962,Fall 2022
67,Student_68,3.25,0.0009916972058549797,CS 422,87.865875,Fall 2022
68,Student_69,2.88,0.0008787962931884128,CS 422,80.03205,Fall 2022
69,Student_70,3.49,0.0010649302302873475,CS 422,92.947275,Fall 2022
70,Student_71,3.28,0.0010008513339090257,CS 422,88.50104999999999,Fall 2022
71,Student_72,3.84,0.0011717283909178837,CS 422,100.0,Fall 2022
72,Student_73,3.71,0.0011320605026836847,CS 422,97.60522499999999,Fall 2022
73,Student_74,2.94,0.0008971045492965048,CS 422,81.30239999999999,Fall 2022
74,Student_75,3.06,0.0009337210615126886,CS 422,83.84309999999999,Fall 2022
75,Student_76,3.37,0.0010283137180711636,CS 422,90.406575,Fall 2022
